tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
,Happy Valley CH,Hard,32,C,20160104,263,126846,,,Aleksandar Vukic,R,,AUS,19.74537988,718,35,104810,2,,Zhe Li,U,,CHN,29.28952772,249,208,1-6 7-6(3) 7-6(8),3,Q2,128,5,3,112,74,52,16,15,8,12,8,1,101,66,50,18,16,1,3
,Happy Valley CH,Hard,32,C,20160104,262,106225,8,,Andrew Whittington,R,,AUS,22.39835729,592,55,106425,,,Blake Mott,U,,AUS,19.70431212,674,42,7-6(9) 7-5,3,Q2,96,4,0,68,38,29,20,12,0,1,2,4,68,41,33,14,12,1,3
,Happy Valley CH,Hard,32,C,20160104,260,105595,6,,Dayne Kelly,U,,AUS,25.45106092,500,74,106321,,,Xin Gao,U,,CHN,21.64818617,835,23,6-4 6-2,3,Q2,63,4,0,44,31,28,6,9,0,1,1,1,60,33,21,9,9,4,8
,Happy Valley CH,Hard,32,C,20160104,259,104594,4,,Marinko Matosevic,R,194,AUS,30.40657084,296,169,122059,,,Steven De Waard,R,,AUS,24.66803559,1161,8,6-3 6-1,3,Q2,55,6,2,45,29,23,7,8,0,1,2,6,55,32,18,8,8,4,9
,Happy Valley CH,Hard,32,C,20160104,258,105166,,,Peter Polansky,R,180,CAN,27.55373032,712,36,117358,7,,Harry Bourchier,R,,AUS,19.94524298,505,74,6-3 5-7 6-3,3,Q2,110,4,3,104,56,36,28,15,6,9,5,9,90,47,29,23,15,5,10
,Happy Valley CH,Hard,32,C,20160104,255,126574,,,Daniel Hobart,U,,AUS,17.82067077,1031,11,200512,,WC,Patrick Fitzgerald,U,,AUS,19.84668036,,,6-4 6-1,3,Q1,55,4,3,49,25,19,15,8,5,6,0,3,60,36,15,13,9,6,11
,Happy Valley CH,Hard,32,C,20160104,252,126846,,,Aleksandar Vukic,R,,AUS,19.74537988,718,35,124045,,WC,Lawrence Bataljin,R,,AUS,19.61943874,,,6-1 6-1,3,Q1,97,3,1,61,41,28,11,7,7,7,0,2,46,36,18,2,7,5,10
,Happy Valley CH,Hard,32,C,20160104,251,106425,,,Blake Mott,U,,AUS,19.70431212,674,42,126575,,WC,Brian Tran,U,,AUS,17.88090349,,,6-2 6-1,3,Q1,78,0,1,50,27,23,10,8,0,1,0,4,60,37,17,10,7,8,13
,Happy Valley CH,Hard,32,C,20160104,247,106321,,,Xin Gao,U,,CHN,21.64818617,835,23,117359,,,Jake Delaney,U,,AUS,18.64202601,1282,5,6-2 7-6(5),3,Q1,109,3,1,58,34,27,16,10,1,2,5,2,70,46,26,13,10,3,6
,Happy Valley CH,Hard,32,C,20160104,243,105166,,,Peter Polansky,R,180,CAN,27.55373032,712,36,126237,,,Gian Marco Moroni,U,,ITA,17.88911704,2220,1,6-3 6-1,3,Q1,104,5,1,49,34,26,9,8,0,0,0,6,54,33,21,7,8,5,9
,Mendoza CH,Clay,32,C,20160104,300,105589,8,,Gerald Melzer,L,,AUT,25.47843943,166,318,105678,,,Axel Michon,L,,FRA,25.0513347,284,181,4-6 6-4 6-0,3,F,131,3,4,90,54,35,15,13,8,12,3,2,90,54,26,18,13,12,19
,Mendoza CH,Clay,32,C,20160104,299,105678,,,Axel Michon,L,,FRA,25.0513347,284,181,105487,5,,Facundo Bagnis,L,,ARG,25.85078713,140,428,6-1 6-3,3,SF,79,2,1,48,29,24,11,8,3,3,7,6,70,41,27,8,8,6,10
,Mendoza CH,Clay,32,C,20160104,298,105589,8,,Gerald Melzer,L,,AUT,25.47843943,166,318,106148,3,,Roberto Carballes Baena,R,,ESP,22.78439425,131,449,4-6 6-2 6-3,3,SF,126,5,2,73,42,34,10,13,4,7,1,4,95,68,40,12,14,9,15
,Mendoza CH,Clay,32,C,20160104,297,105487,5,,Facundo Bagnis,L,,ARG,25.85078713,140,428,105338,,Q,Maximiliano Estevez,L,,ARG,26.63107461,405,107,7-5 7-5,3,QF,111,4,6,74,45,34,12,12,7,10,0,6,75,48,27,12,12,6,11
,Mendoza CH,Clay,32,C,20160104,296,105678,,,Axel Michon,L,,FRA,25.0513347,284,181,105782,,,Enrique Lopez Perez,U,,ESP,24.58863792,479,82,6-3 3-6 6-1,3,QF,115,2,3,85,59,37,11,13,7,11,4,3,65,42,25,8,12,2,8
,Mendoza CH,Clay,32,C,20160104,295,106148,3,,Roberto Carballes Baena,R,,ESP,22.78439425,131,449,105819,,,Guido Andreozzi,R,,ARG,24.41615332,267,195,6-2 7-6(8),3,QF,85,2,1,55,37,31,17,10,1,1,2,3,62,42,26,13,10,0,2
,Mendoza CH,Clay,32,C,20160104,294,105589,8,,Gerald Melzer,L,,AUT,25.47843943,166,318,106329,,Q,Thiago Monteiro,L,,BRA,21.59616701,463,85,6-2 6-4,3,QF,86,3,1,63,44,35,8,9,3,3,3,0,58,37,24,8,9,5,8
,Mendoza CH,Clay,32,C,20160104,293,105338,,Q,Maximiliano Estevez,L,,ARG,26.63107461,405,107,105091,,Q,Peter Torebko,R,,GER,27.89869952,425,100,7-6(6) 6-3,3,R16,143,2,5,95,66,39,12,11,10,14,5,4,88,61,33,12,10,8,13
,Mendoza CH,Clay,32,C,20160104,292,105487,5,,Facundo Bagnis,L,,ARG,25.85078713,140,428,106105,,,Guilherme Clezar,R,,BRA,23.00889802,175,290,3-6 6-4 6-4,3,R16,132,15,7,91,54,40,21,15,4,7,3,4,83,48,35,18,14,2,5
,Mendoza CH,Clay,32,C,20160104,291,105678,,,Axel Michon,L,,FRA,25.0513347,284,181,122536,,WC,Juan Pablo Paz,R,,ARG,20.99931554,454,89,6-2 6-7(2) 6-4,3,R16,142,0,2,95,48,29,29,15,2,6,7,5,90,55,40,14,15,3,10
,Mendoza CH,Clay,32,C,20160104,290,105782,,,Enrique Lopez Perez,U,,ESP,24.58863792,479,82,105911,,WC,Andrea Collarini,L,,ARG,23.92607803,472,83,7-5 4-6 7-6(7),3,R16,160,7,4,114,72,47,27,17,6,9,3,5,107,74,51,17,17,2,5
,Mendoza CH,Clay,32,C,20160104,289,105819,,,Guido Andreozzi,R,,ARG,24.41615332,267,195,105274,,,Patricio Heras,U,,ARG,26.95140315,366,121,6-2 6-3,3,R16,91,0,1,58,37,21,15,9,1,3,2,4,73,50,24,10,8,9,14
,Mendoza CH,Clay,32,C,20160104,288,106148,3,,Roberto Carballes Baena,R,,ESP,22.78439425,131,449,105917,,WC,Gianni Mina,R,185,FRA,23.90143737,580,57,6-4 6-4,3,R16,115,2,3,59,44,31,9,10,4,5,2,6,83,47,32,15,10,9,12
,Mendoza CH,Clay,32,C,20160104,287,105589,8,,Gerald Melzer,L,,AUT,25.47843943,166,318,106292,,,Hernan Casanova,U,,ARG,21.908282,369,119,6-3 6-2,3,R16,71,2,2,57,29,17,15,8,5,7,1,0,52,41,18,5,9,4,10
,Mendoza CH,Clay,32,C,20160104,286,106329,,Q,Thiago Monteiro,L,,BRA,21.59616701,463,85,105559,,,Jonathan Eysseric,L,180,FRA,25.60711841,260,202,4-6 6-4 7-5,3,R16,161,3,7,102,56,43,23,16,3,5,9,8,121,53,42,31,16,6,9
,Mendoza CH,Clay,32,C,20160104,285,105338,,Q,Maximiliano Estevez,L,,ARG,26.63107461,405,107,104547,1,,Horacio Zeballos,L,188,ARG,30.68856947,124,475,7-6(6) 7-5,3,R32,131,4,5,87,49,33,21,12,5,8,10,4,86,53,34,13,12,5,9
,Mendoza CH,Clay,32,C,20160104,284,105091,,Q,Peter Torebko,R,,GER,27.89869952,425,100,111506,,,Maxime Hamou,R,,FRA,20.57494867,332,140,7-6(4) 6-7(4) 7-5,3,R32,157,4,4,123,94,65,13,18,7,10,3,1,123,80,52,22,18,6,10
,Mendoza CH,Clay,32,C,20160104,283,106105,,,Guilherme Clezar,R,,BRA,23.00889802,175,290,105877,,,Emilio Gomez,R,,ECU,24.10130048,319,151,6-2 6-1,3,R32,56,4,3,39,24,21,9,8,1,2,1,3,49,30,16,6,7,5,10
,Mendoza CH,Clay,32,C,20160104,282,105487,5,,Facundo Bagnis,L,,ARG,25.85078713,140,428,111508,,Q,Juan Ignacio Galarza,R,,ARG,21.79876797,386,113,6-3 7-6(5),3,R32,98,12,8,86,48,35,22,11,4,5,3,3,74,45,32,13,10,3,5
,Mendoza CH,Clay,32,C,20160104,281,122536,,WC,Juan Pablo Paz,R,,ARG,20.99931554,454,89,106032,4,,Facundo Arguello,R,,ARG,23.41683778,137,431,6-0 5-7 6-4,3,R32,137,6,1,92,58,42,16,14,5,8,0,3,79,48,32,13,14,4,10
,Mendoza CH,Clay,32,C,20160104,280,105678,,,Axel Michon,L,,FRA,25.0513347,284,181,105871,,,Sekou Bangoura,R,,USA,24.12867899,295,170,3-6 6-3 7-6(5),3,R32,164,3,3,99,56,40,22,15,4,8,6,4,101,73,48,14,15,6,10
,Mendoza CH,Clay,32,C,20160104,279,105782,,,Enrique Lopez Perez,U,,ESP,24.58863792,479,82,106431,,WC,Francisco Bahamonde,U,,ARG,19.15674196,362,123,6-1 3-6 6-3,3,R32,120,2,4,77,51,33,12,13,1,4,3,0,77,49,26,15,12,6,11
,Mendoza CH,Clay,32,C,20160104,278,105911,,WC,Andrea Collarini,L,,ARG,23.92607803,472,83,104216,7,,Maximo Gonzalez,R,175,ARG,32.45995893,147,404,4-6 6-0 6-4,3,R32,124,2,6,78,51,35,9,13,3,7,2,5,96,61,36,12,13,7,14
,Mendoza CH,Clay,32,C,20160104,277,105274,,,Patricio Heras,U,,ARG,26.95140315,366,121,105413,6,,Andrej Martin,R,180,SVK,26.28884326,146,406,6-4 6-3,3,R32,77,0,4,56,32,24,12,10,0,2,3,2,49,31,20,7,9,3,7
,Mendoza CH,Clay,32,C,20160104,276,105819,,,Guido Andreozzi,R,,ARG,24.41615332,267,195,111797,,,Nicolas Jarry,R,,CHI,20.23271732,372,118,6-3 6-4,3,R32,74,3,2,54,33,26,13,10,3,4,7,0,65,47,28,8,9,2,5
,Mendoza CH,Clay,32,C,20160104,275,105917,,WC,Gianni Mina,R,185,FRA,23.90143737,580,57,105497,,,Jose Hernandez,U,,DOM,25.81245722,244,210,6-7(4) 7-5 6-2,3,R32,158,14,4,101,58,44,19,16,1,4,6,8,107,65,44,20,16,9,15
,Mendoza CH,Clay,32,C,20160104,274,106148,3,,Roberto Carballes Baena,R,,ESP,22.78439425,131,449,105948,,,Federico Coria,R,,ARG,23.8220397,389,112,6-4 3-6 6-3,3,R32,118,3,3,84,51,27,24,14,6,10,2,3,76,41,27,16,14,4,9
,Mendoza CH,Clay,32,C,20160104,273,105589,8,,Gerald Melzer,L,,AUT,25.47843943,166,318,106044,,,Nicolas Kicker,R,,ARG,23.38398357,179,281,6-4 7-6(4),3,R32,93,4,3,68,38,30,16,11,3,5,4,6,65,45,32,7,11,1,4
,Mendoza CH,Clay,32,C,20160104,272,106292,,,Hernan Casanova,U,,ARG,21.908282,369,119,106164,,,Tomas Lipovsek Puches,U,,ARG,22.71594798,330,143,3-6 6-4 6-3,3,R32,125,0,2,89,65,37,11,14,4,10,0,2,90,63,34,12,14,5,12
,Mendoza CH,Clay,32,C,20160104,271,105559,,,Jonathan Eysseric,L,180,FRA,25.60711841,260,202,105271,,,Gonzalo Escobar,L,,ECU,26.954141,354,129,6-2 6-7(4) 6-3,3,R32,134,14,6,85,51,42,17,15,0,2,0,2,82,51,30,19,14,2,7
,Mendoza CH,Clay,32,C,20160104,270,106329,,Q,Thiago Monteiro,L,,BRA,21.59616701,463,85,104297,2,,Rogerio Dutra Silva,R,178,BRA,31.91786448,125,473,3-6 6-3 6-4,3,R32,119,7,2,91,62,44,18,14,2,3,3,2,86,59,41,15,14,8,10
,Mendoza CH,Clay,32,C,20160104,269,111508,1,,Juan Ignacio Galarza,R,,ARG,21.79876797,386,113,122441,,,Juan Manuel Matute,R,,ARG,24.01916496,1087,10,6-3 6-2,3,Q3,64,0,1,58,42,28,10,9,2,3,0,2,52,24,14,11,8,3,7
,Mendoza CH,Clay,32,C,20160104,268,105338,2,,Maximiliano Estevez,L,,ARG,26.63107461,405,107,106162,8,,Franco Agamenone,U,,ARG,22.72142368,643,47,3-6 6-0 6-4,3,Q3,138,4,7,89,58,39,16,12,8,10,0,0,79,54,32,12,13,5,10
,Mendoza CH,Clay,32,C,20160104,267,105091,3,,Peter Torebko,R,,GER,27.89869952,425,100,105571,,,Fabricio Neis,U,,BRA,25.55509925,800,26,3-6 6-3 6-1,3,Q3,107,3,5,75,47,31,18,12,2,4,5,3,70,41,29,12,13,3,8
,Mendoza CH,Clay,32,C,20160104,266,106329,5,,Thiago Monteiro,L,,BRA,21.59616701,463,85,106006,4,,Agustin Velotti,R,,ARG,23.61396304,447,92,4-6 7-6(3) 6-4,3,Q3,159,7,2,126,71,50,31,16,12,14,6,3,93,60,45,19,16,3,5
,Mendoza CH,Clay,32,C,20160104,265,111508,1,,Juan Ignacio Galarza,R,,ARG,21.79876797,386,113,106380,,,Gonzalo Villanueva,R,,ARG,20.97467488,694,39,7-6(4) 4-6 6-3,3,Q2,139,7,2,95,55,44,25,16,2,3,6,1,97,39,29,39,15,4,5
,Mendoza CH,Clay,32,C,20160104,264,122441,,,Juan Manuel Matute,R,,ARG,24.01916496,1087,10,105120,7,,Andres Molteni,R,,ARG,27.80561259,579,57,6-1 6-3,3,Q2,61,7,0,41,21,18,14,8,0,0,1,2,49,29,17,8,8,2,6
,Mendoza CH,Clay,32,C,20160104,263,105338,2,,Maximiliano Estevez,L,,ARG,26.63107461,405,107,122571,,,Franco Emanuel Egea,U,,ARG,20.00821355,777,28,6-0 7-5,3,Q2,81,8,4,53,27,20,18,9,3,3,1,3,73,43,24,15,9,6,10
,Mendoza CH,Clay,32,C,20160104,262,106162,8,,Franco Agamenone,U,,ARG,22.72142368,643,47,105771,,,Nicolas Alejandro De Gregorio,R,,ARG,24.65434634,1406,4,6-1 6-4,3,Q2,75,1,4,56,42,33,6,9,2,2,0,2,50,25,18,10,8,2,5
,Mendoza CH,Clay,32,C,20160104,261,105091,3,,Peter Torebko,R,,GER,27.89869952,425,100,122341,,,Sebastian Exequiel Pini,R,,ARG,21.45927447,735,33,6-3 6-1,3,Q2,71,5,3,42,23,19,11,8,1,2,0,5,67,37,23,9,8,11,16
,Mendoza CH,Clay,32,C,20160104,260,105571,,,Fabricio Neis,U,,BRA,25.55509925,800,26,106203,6,,Pedro Sakamoto,U,,BRA,22.51608487,502,74,6-3 7-5,3,Q2,83,12,4,77,36,27,22,11,7,9,1,2,56,38,26,7,10,1,5
,Mendoza CH,Clay,32,C,20160104,259,106006,4,,Agustin Velotti,R,,ARG,23.61396304,447,92,126236,,,Facundo Jofre,U,,ARG,20.90075291,1694,2,6-1 6-0,3,Q2,59,7,1,38,17,16,11,6,1,1,0,4,39,20,7,5,7,4,10
,Mendoza CH,Clay,32,C,20160104,256,106380,,,Gonzalo Villanueva,R,,ARG,20.97467488,694,39,106182,,,Dante Gennaro,U,,ARG,22.64202601,1122,9,6-3 3-6 6-3,3,Q1,127,7,4,81,39,31,25,14,2,4,1,5,90,53,34,19,13,6,9
,Mendoza CH,Clay,32,C,20160104,255,122441,,,Juan Manuel Matute,R,,ARG,24.01916496,1087,10,109632,,,Matt Seeberger,R,,USA,31.40041068,1225,6,6-1 6-7(4) 6-4,3,Q1,118,6,4,111,48,12,35,15,9,19,5,3,83,37,10,14,14,3,16
,Mendoza CH,Clay,32,C,20160104,252,122571,,,Franco Emanuel Egea,U,,ARG,20.00821355,777,28,106059,,,Michel Vernier,U,,CHI,23.26899384,797,26,7-6(8) 5-7 6-2,3,Q1,168,2,5,112,64,43,22,16,6,11,2,3,94,62,43,13,16,4,10
,Mendoza CH,Clay,32,C,20160104,248,122341,,,Sebastian Exequiel Pini,R,,ARG,21.45927447,735,33,144973,,,Santiago Fa Rodriguez Taverna,R,,ARG,16.47091034,903,18,6-2 7-5,3,Q1,98,1,1,62,44,30,9,10,4,6,0,4,65,28,16,18,10,6,11
,Mendoza CH,Clay,32,C,20160104,247,105571,,,Fabricio Neis,U,,BRA,25.55509925,800,26,121651,,,Cristobal Grandon Diaz,U,,CHI,24.59137577,1407,4,6-4 6-7(3) 6-2,3,Q1,126,10,5,95,56,47,18,15,6,8,5,7,91,41,29,27,15,7,12
,Noumea CH,Hard,32,C,20160104,300,105173,1,,Adrian Mannarino,L,183,FRA,27.51540041,47,930,104268,2,,Alejandro Falla,L,185,COL,32.13963039,122,484,5-7 6-2 6-2,3,F,110,14,1,76,47,32,19,14,1,3,2,6,87,56,36,11,14,2,7
,Noumea CH,Hard,32,C,20160104,299,105173,1,,Adrian Mannarino,L,183,FRA,27.51540041,47,930,104978,7,,Daniel Brands,R,196,GER,28.46817248,159,358,6-3 6-4,3,SF,67,4,2,45,20,17,20,9,0,0,8,3,54,38,27,8,10,4,7
,Noumea CH,Hard,32,C,20160104,298,104268,2,,Alejandro Falla,L,185,COL,32.13963039,122,484,111442,6,,Jordan Thompson,R,,AUS,21.70841889,154,375,6-1 6-4,3,SF,69,0,4,54,32,21,10,8,1,3,3,1,56,29,17,6,9,2,8
,Noumea CH,Hard,32,C,20160104,297,105173,1,,Adrian Mannarino,L,183,FRA,27.51540041,47,930,104945,,,James Mcgee,R,,IRL,28.56947296,202,246,6-2 6-2,3,QF,54,6,2,41,22,20,14,8,3,3,9,3,49,28,19,7,8,4,8
,Noumea CH,Hard,32,C,20160104,296,104978,7,,Daniel Brands,R,196,GER,28.46817248,159,358,111460,,,Quentin Halys,R,,FRA,19.18959617,205,244,6-2 6-4,3,QF,63,10,2,51,38,31,5,9,1,2,6,3,53,36,22,6,9,2,6
,Noumea CH,Hard,32,C,20160104,295,111442,6,,Jordan Thompson,R,,AUS,21.70841889,154,375,105477,,,Marco Trungelliti,R,,ARG,25.9247091,223,231,6-4 6-2,3,QF,68,8,1,47,27,24,9,9,1,2,1,3,56,34,19,10,9,6,10
,Noumea CH,Hard,32,C,20160104,294,104268,2,,Alejandro Falla,L,185,COL,32.13963039,122,484,103898,,WC,Julien Benneteau,R,185,FRA,34.03969884,527,65,6-2 6-1,3,QF,61,5,2,36,20,16,12,7,0,0,3,4,59,39,22,7,8,8,13
,Noumea CH,Hard,32,C,20160104,293,105173,1,,Adrian Mannarino,L,183,FRA,27.51540041,47,930,126125,,WC,Maxime Janvier,U,,FRA,19.21149897,339,138,7-5 7-5,3,R16,93,3,3,65,44,30,12,12,1,4,3,7,68,30,22,15,12,1,6
,Noumea CH,Hard,32,C,20160104,292,104945,,,James Mcgee,R,,IRL,28.56947296,202,246,105641,5,,Blaz Rola,L,,SLO,25.24845996,144,408,7-6(5) 4-6 7-5,3,R16,174,12,7,122,71,56,23,17,10,13,4,4,109,74,48,21,17,5,8
,Noumea CH,Hard,32,C,20160104,291,111460,,,Quentin Halys,R,,FRA,19.18959617,205,244,105561,,,Alessandro Giannessi,L,183,ITA,25.59890486,254,205,6-3 7-5,3,R16,81,6,3,60,38,29,8,10,4,6,1,7,73,41,24,15,11,8,13
,Noumea CH,Hard,32,C,20160104,290,104978,7,,Daniel Brands,R,196,GER,28.46817248,159,358,103902,,,Jan Mertl,R,190,CZE,34.00136893,230,226,6-3 7-6(0),3,R16,69,5,2,56,41,36,12,11,0,0,8,2,59,46,34,5,10,0,1
,Noumea CH,Hard,32,C,20160104,289,111442,6,,Jordan Thompson,R,,AUS,21.70841889,154,375,121395,,,Connor Smith,U,,USA,25.04312115,235,220,7-6(3) 6-2,3,R16,94,12,5,64,33,27,17,10,1,2,4,6,72,40,25,16,10,1,4
,Noumea CH,Hard,32,C,20160104,288,105477,,,Marco Trungelliti,R,,ARG,25.9247091,223,231,104273,3,,Edouard Roger Vasselin,R,188,FRA,32.10130048,123,475,7-6(5) 6-4,3,R16,103,13,0,78,46,36,19,11,5,5,5,4,75,40,31,21,11,2,3
,Noumea CH,Hard,32,C,20160104,287,103898,,WC,Julien Benneteau,R,185,FRA,34.03969884,527,65,106288,,,Mathias Bourgue,R,,FRA,21.96030116,232,225,7-5 7-5,3,R16,112,6,0,80,55,40,16,12,4,5,7,4,89,64,41,11,12,9,12
,Noumea CH,Hard,32,C,20160104,286,104268,2,,Alejandro Falla,L,185,COL,32.13963039,122,484,106137,,,Tristan Lamasine,R,,FRA,22.83367556,196,253,6-2 6-2,3,R16,67,2,0,41,30,21,8,8,1,2,2,5,66,42,22,9,8,7,12
,Noumea CH,Hard,32,C,20160104,285,105173,1,,Adrian Mannarino,L,183,FRA,27.51540041,47,930,105943,,,Federico Gaio,U,,ITA,23.8329911,245,210,6-0 6-4,3,R32,58,3,2,44,25,20,12,8,0,1,1,2,48,31,15,8,8,2,7
,Noumea CH,Hard,32,C,20160104,284,126125,,WC,Maxime Janvier,U,,FRA,19.21149897,339,138,109246,,WC,Nicolas Ngodrela,U,,FRA,,,,7-6(4) 5-7 7-5,3,R32,175,8,12,113,63,51,24,18,4,8,10,5,121,66,50,27,18,8,12
,Noumea CH,Hard,32,C,20160104,283,104945,,,James Mcgee,R,,IRL,28.56947296,202,246,106296,,,Gregoire Barrere,R,183,FRA,21.88090349,265,198,6-4 6-4,3,R32,85,6,3,70,39,29,16,10,5,6,3,2,50,20,12,19,10,1,4
,Noumea CH,Hard,32,C,20160104,282,105641,5,,Blaz Rola,L,,SLO,25.24845996,144,408,106291,,,Luke Saville,R,,AUS,21.92197125,187,266,6-3 6-4,3,R32,84,3,1,59,44,32,9,10,1,2,5,9,66,34,26,11,9,7,10
,Noumea CH,Hard,32,C,20160104,281,111460,,,Quentin Halys,R,,FRA,19.18959617,205,244,104629,4,,Adrian Menendez Maceiras,R,,ESP,30.18480493,143,415,6-1 7-6(5),3,R32,97,8,3,72,38,32,16,10,4,5,2,1,69,35,21,18,9,7,10
,Noumea CH,Hard,32,C,20160104,280,105561,,,Alessandro Giannessi,L,183,ITA,25.59890486,254,205,105542,,,Bastian Trinker,U,,AUT,25.65092402,241,216,6-3 6-3,3,R32,68,3,0,52,36,26,11,9,3,3,6,2,61,38,21,12,9,2,5
,Noumea CH,Hard,32,C,20160104,279,103902,,,Jan Mertl,R,190,CZE,34.00136893,230,226,123921,,,Calvin Hemery,R,,FRA,20.93360712,225,231,6-2 6-2,3,R32,54,11,1,38,30,26,6,8,0,0,2,13,50,24,18,7,8,1,5
,Noumea CH,Hard,32,C,20160104,278,104978,7,,Daniel Brands,R,196,GER,28.46817248,159,358,105264,,Q,Isaac Frost,U,,AUS,26.99247091,916,17,6-3 7-6(7),3,R32,101,18,5,72,47,38,14,10,1,1,18,6,80,44,34,17,11,2,4
,Noumea CH,Hard,32,C,20160104,277,111442,6,,Jordan Thompson,R,,AUS,21.70841889,154,375,105985,,,Darian King,U,,BAR,23.69062286,226,230,7-6(5) 6-1,3,R32,88,6,2,60,34,23,14,9,2,5,0,4,69,41,20,10,10,2,8
,Noumea CH,Hard,32,C,20160104,276,121395,,,Connor Smith,U,,USA,25.04312115,235,220,105515,,,Jordi Samper Montana,U,,ESP,25.74948665,191,257,0-6 7-5 6-2,3,R32,129,4,10,95,58,40,13,13,4,8,5,0,83,49,31,19,13,9,13
,Noumea CH,Hard,32,C,20160104,275,105477,,,Marco Trungelliti,R,,ARG,25.9247091,223,231,109739,,Q,Maximilian Marterer,L,,GER,20.55578371,264,198,7-5 6-7(4) 7-6(2),3,R32,172,6,15,118,62,46,27,18,5,10,5,2,128,73,49,27,18,8,14
,Noumea CH,Hard,32,C,20160104,274,104273,3,,Edouard Roger Vasselin,R,188,FRA,32.10130048,123,475,106172,,,Maxime Chazal,U,,FRA,22.69678303,255,205,6-2 6-4,3,R32,72,6,1,43,32,26,7,9,0,1,1,5,66,42,23,10,9,3,7
,Noumea CH,Hard,32,C,20160104,273,106288,,,Mathias Bourgue,R,,FRA,21.96030116,232,225,105967,8,,Henri Laaksonen,R,,SUI,23.76180698,181,279,7-5 7-5,3,R32,88,9,6,63,38,28,12,12,0,3,6,9,77,44,31,11,12,7,12
,Noumea CH,Hard,32,C,20160104,272,103898,,WC,Julien Benneteau,R,185,FRA,34.03969884,527,65,104720,,Q,Florian Reynet,R,,FRA,29.724846,1329,4,6-3 7-6(6),3,R32,104,11,5,60,32,28,16,10,0,1,5,3,100,52,33,24,11,5,8
,Noumea CH,Hard,32,C,20160104,271,106137,,,Tristan Lamasine,R,,FRA,22.83367556,196,253,109303,,Q,Stefano Napolitano,U,,ITA,20.73374401,406,107,7-6(1) 6-4,3,R32,86,4,3,68,42,35,17,11,1,1,9,2,62,38,28,16,11,3,4
,Noumea CH,Hard,32,C,20160104,270,104268,2,,Alejandro Falla,L,185,COL,32.13963039,122,484,106283,,,Mitchell Krueger,R,,USA,21.97672827,239,217,1-6 6-4 6-4,3,R32,119,6,2,77,44,31,21,14,0,3,5,4,99,66,46,14,13,5,7
,Noumea CH,Hard,32,C,20160104,268,109303,2,,Stefano Napolitano,U,,ITA,20.73374401,406,107,190030,6,,Enrico Becuzzi,R,,ITA,42.78439425,,,6-1 6-1,3,Q1,48,3,2,37,20,18,11,7,3,3,1,8,40,15,10,6,7,3,8
,Noumea CH,Hard,32,C,20160104,267,105264,3,,Isaac Frost,U,,AUS,26.99247091,916,17,104288,,WC,Leon Frost,U,,AUS,31.96440794,,,6-3 6-2,3,Q1,59,16,5,48,20,18,20,9,3,3,1,0,50,29,19,9,8,2,5
,Noumea CH,Hard,32,C,20160104,266,104720,5,,Florian Reynet,R,,FRA,29.724846,1329,4,106337,4,,Loic Perret,U,,FRA,21.5742642,1040,11,6-1 3-6 6-2,3,Q1,92,2,6,70,39,29,14,12,1,4,3,6,75,44,27,10,12,4,10
,Bangkok CH,Hard,32,C,20160111,300,104022,1,,Mikhail Youzhny,R,183,RUS,33.54688569,106,555,106361,2,,Adam Pavlasek,R,,CZE,21.25941136,161,353,6-4 6-1,3,F,66,5,1,44,28,23,11,9,0,1,3,1,56,36,24,5,8,6,10
,Bangkok CH,Hard,32,C,20160111,299,104022,1,,Mikhail Youzhny,R,183,RUS,33.54688569,106,555,105359,3,,Jason Jung,U,,USA,26.57357974,243,217,6-1 6-2,3,SF,51,1,1,39,21,20,12,8,0,0,0,3,37,23,14,4,7,2,6
,Bangkok CH,Hard,32,C,20160111,298,106361,2,,Adam Pavlasek,R,,CZE,21.25941136,161,353,106393,,,Frederico Ferreira Silva,L,,POR,20.81861739,298,168,6-4 6-3,3,SF,71,5,0,50,37,24,7,9,1,3,2,5,70,42,21,13,10,9,14
,Bangkok CH,Hard,32,C,20160111,297,104022,1,,Mikhail Youzhny,R,183,RUS,33.54688569,106,555,105422,,Q,Joshua Milton,R,,GBR,26.24229979,356,129,6-0 6-2,3,QF,63,3,2,40,22,19,11,7,0,0,0,3,44,21,13,6,7,3,8
,Bangkok CH,Hard,32,C,20160111,296,105359,3,,Jason Jung,U,,USA,26.57357974,243,217,106223,,,Aleksandre Metreveli,R,,GEO,22.4202601,312,158,6-3 6-3,3,QF,62,7,2,41,25,24,12,9,0,0,1,1,51,29,19,10,9,2,5
,Bangkok CH,Hard,32,C,20160111,295,106393,,,Frederico Ferreira Silva,L,,POR,20.81861739,298,168,105507,,Q,Cheong Eui Kim,U,,KOR,25.80424367,382,115,6-4 6-3,3,QF,85,6,2,67,42,33,12,9,3,3,2,3,60,39,27,9,10,3,6
